,id,name,location,coordinates,num_reviews,cuisine,timestamp,rating,recommend
1611,vFe8ekur1Jgq8muvWAi0LQ,New Santa Ana,"{'address1': '187 Irving Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['187 Irving Ave', 'Brooklyn, NY 11237']}","{'latitude': 40.7019462585449, 'longitude': -73.9190216064453}",16,mexican,2019-04-26 20:42:56.042878,3.5,0
1612,z3JDfCqlwOTwhQrnPgYkDg,Arte Cafe,"{'address1': '191 7th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['191 7th Ave', 'New York, NY 10011']}","{'latitude': 40.74295, 'longitude': -73.99627}",53,italian,2019-04-26 20:46:09.859582,4.0,0
1613,Cn0aZzeIrulN6N4OF7eMdQ,Arriba Arriba Sunnyside,"{'address1': '40-15 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['40-15 Queens Blvd', 'Sunnyside, NY 11104']}","{'latitude': 40.74413, 'longitude': -73.92352}",209,mexican,2019-04-26 20:42:27.000286,3.0,0
1614,TGP5gbAgml0IDRLGCpFnCw,PMF Pardon My French,"{'address1': '103 Ave B', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['103 Ave B', 'New York, NY 10009']}","{'latitude': 40.72473, 'longitude': -73.98115}",870,indian,2019-04-26 20:32:29.433687,4.0,1
1615,J5MrB9UI0P0EKrgeL-2w4g,Zhi Huo Seafood Noodle,"{'address1': '133-35 Roosevelt Ave', 'address2': '', 'address3': 'New York Food Court', 'city': 'Queens', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['133-35 Roosevelt Ave', 'New York Food Court', 'Queens, NY 11354']}","{'latitude': 40.75898, 'longitude': -73.83325}",2,korean,2019-04-26 20:33:57.839971,3.5,0
1616,VOAryQk18GIxwErygoranA,Charrito's,"{'address1': '121 Washington St', 'address2': '', 'address3': '', 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['121 Washington St', 'Hoboken, NJ 07030']}","{'latitude': 40.738116, 'longitude': -74.030436}",435,mexican,2019-04-26 20:41:52.114303,3.5,1
1617,p737RbzCpxYGWKuEutRzuQ,Quesadilla Sabrosa Taqueria,"{'address1': '75th St & Roosevelt Ave', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['75th St & Roosevelt Ave', 'Jackson Heights, NY 11372']}","{'latitude': 40.74696, 'longitude': -73.8905}",10,mexican,2019-04-26 20:43:04.478930,4.0,0
1618,UBqLK5kg0kT72CIaBYa5Zg,Patron Mexican Grill,"{'address1': '608 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['608 9th Ave', 'New York, NY 10036']}","{'latitude': 40.75923, 'longitude': -73.99173}",399,mexican,2019-04-26 20:42:15.433212,3.0,0
1619,kXgsUjb_jF4Lcz6EiOzt_Q,Bazzarelli Restaurant,"{'address1': '117 Moonachie Rd', 'address2': '', 'address3': '', 'city': 'Moonachie', 'zip_code': '07074', 'country': 'US', 'state': 'NJ', 'display_address': ['117 Moonachie Rd', 'Moonachie, NJ 07074']}","{'latitude': 40.840596, 'longitude': -74.047965}",115,italian,2019-04-26 20:46:08.734635,3.5,0
1620,lC3C3OSklhJQhHVOqRkoMQ,Savor Por Favor,"{'address1': '157 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['157 2nd Ave', 'New York, NY 10003']}","{'latitude': 40.7297, 'longitude': -73.98712}",66,mexican,2019-04-26 20:41:36.469154,4.0,0
1621,WZLhPYaYSFy7M_-Jh1VuNw,Dos Toros Taqueria,"{'address1': '200 Vesey St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10285', 'country': 'US', 'state': 'NY', 'display_address': ['200 Vesey St', 'New York, NY 10285']}","{'latitude': 40.7130865074113, 'longitude': -74.0160842315927}",98,mexican,2019-04-26 20:42:31.403725,3.5,0
1622,PsLtQksvoTiFkkz3b8qD6Q,Open Rice 麗景海鮮酒家,"{'address1': '4418 8th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['4418 8th Ave', 'Brooklyn, NY 11220']}","{'latitude': 40.6441892233397, 'longitude': -74.0008395018883}",14,chinese,2019-04-26 20:29:48.159173,4.0,0
1623,lc7iFeJ6j3-hdMplOEI-sw,Ralpho's Pizza,"{'address1': '794 Broad Ave', 'address2': '', 'address3': '', 'city': 'Ridgefield', 'zip_code': '07657', 'country': 'US', 'state': 'NJ', 'display_address': ['794 Broad Ave', 'Ridgefield, NJ 07657']}","{'latitude': 40.8394483, 'longitude': -74.0039607}",55,indian,2019-04-26 20:32:22.275377,4.5,0
1624,-zrSA8XT-GVLQ4yxG_wa1w,SeoulFood Truck,"{'address1': '303 5th Ave', 'address2': 'Ste 405', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['303 5th Ave', 'Ste 405', 'New York, NY 10022']}","{'latitude': 40.746509552002, 'longitude': -73.9854583740234}",83,mexican,2019-04-26 20:42:53.410211,3.0,0
1625,02zyTkuXvbGcbA9en_20Gw,Chatham Seafood Restaurant,"{'address1': '6 Chatham Sq', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['6 Chatham Sq', 'New York, NY 10038']}","{'latitude': 40.714, 'longitude': -73.99833}",191,chinese,2019-04-26 20:28:55.453770,3.5,0
1626,XkL6fOBtaIqVCMXVCY9row,H K Wonton Garden,"{'address1': '79 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['79 Mulberry St', 'New York, NY 10013']}","{'latitude': 40.7164688110352, 'longitude': -73.9992752075195}",717,chinese,2019-04-26 20:28:19.026805,3.5,1
1627,Zl9Ht7qDmVF6yWi0M3DdNQ,Bay Ridge Pizza,"{'address1': '7704 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7704 5th Ave', 'Brooklyn, NY 11209']}","{'latitude': 40.62788, 'longitude': -74.02346}",129,italian,2019-04-26 20:45:22.597026,4.0,0
1628,0IJPYXIIDHBQEpkgEPMOcA,Passage Irish Bar and Kitchen,"{'address1': '40-11 30th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['40-11 30th Ave', 'Astoria, NY 11103']}","{'latitude': 40.7638287, 'longitude': -73.9145416}",146,indian,2019-04-26 20:31:53.191816,4.5,0
1629,TwxP5xU_xyzlf7SVzCnpuA,Proong Noodle Bar,"{'address1': '347 1st Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['347 1st Ave', 'New York, NY 10010']}","{'latitude': 40.73528, 'longitude': -73.98003}",110,japanese,2019-04-26 20:49:44.898487,4.5,0
1630,Fb8vIbK7jc_6cTDJ4tOKTA,Ichiba Ramen,"{'address1': '125 University Pl', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['125 University Pl', 'New York, NY 10003']}","{'latitude': 40.73473, 'longitude': -73.9919199}",478,japanese,2019-04-26 20:50:23.000184,3.5,1
1631,Au3yez0bNmImD5beNJzcSQ,QDOBA Mexican Eats,"{'address1': '2335 Richmond Ave', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['2335 Richmond Ave', 'Staten Island, NY 10314']}","{'latitude': 40.590994, 'longitude': -74.1644701}",64,mexican,2019-04-26 20:42:42.887417,3.0,0
1632,WmK7GXwOnLSTRN1ocyUThg,Puglia Ristorante,"{'address1': '189 Hester St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['189 Hester St', 'New York, NY 10013']}","{'latitude': 40.7181606872639, 'longitude': -73.9976975651144}",427,italian,2019-04-26 20:44:58.008353,4.0,1
1633,-58--bg-KKUNArp18U4llA,da Umberto,"{'address1': '107 W 17th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['107 W 17th St', 'New York, NY 10011']}","{'latitude': 40.7396659851074, 'longitude': -73.9958267211914}",159,italian,2019-04-26 20:45:15.838463,4.0,0
1634,d96eV2MmIFi4zNNOxBdIZQ,The Dumpling Shop,"{'address1': '124 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['124 2nd Ave', 'New York, NY 10003']}","{'latitude': 40.7281980640218, 'longitude': -73.9877445929247}",86,indian,2019-04-26 20:32:21.519257,4.5,0
1635,ZVtui4cnUs7iXRJMDD1GwA,El Rey Del Taco,"{'address1': '3217 Bergenline Ave', 'address2': '', 'address3': '', 'city': 'Union City', 'zip_code': '07087', 'country': 'US', 'state': 'NJ', 'display_address': ['3217 Bergenline Ave', 'Union City, NJ 07087']}","{'latitude': 40.7725668, 'longitude': -74.0291146}",33,mexican,2019-04-26 20:41:55.316061,4.5,0
1636,aYKBz_mfKaintHAQiF4_2Q,Ikinari Steak 5th Ave,"{'address1': '37 West 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['37 West 46th St', 'New York, NY 10036']}","{'latitude': 40.75687, 'longitude': -73.98043}",89,japanese,2019-04-26 20:51:14.738163,3.5,0
1637,FXujAErHSdxReiteMx0gxA,Chevys Fresh Mex,"{'address1': '365 NJ-3', 'address2': '', 'address3': '', 'city': 'Clifton', 'zip_code': '07014', 'country': 'US', 'state': 'NJ', 'display_address': ['365 NJ-3', 'Clifton, NJ 07014']}","{'latitude': 40.828001, 'longitude': -74.13922}",267,mexican,2019-04-26 20:42:28.889322,3.0,0
1638,tKog0Ewz1roBME_kX1G6hg,Eva's Kitchen,"{'address1': '11 W 8th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['11 W 8th St', 'New York, NY 10011']}","{'latitude': 40.732822, 'longitude': -73.997152}",369,indian,2019-04-26 20:32:35.189029,4.5,1
1639,sxv1oJxG8uu6u4tjKHiJMA,Bugis Street Brasserie and Bar,"{'address1': '145 W 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['145 W 44th St', 'New York, NY 10036']}","{'latitude': 40.7567689, 'longitude': -73.9843329}",58,chinese,2019-04-26 20:28:58.146469,3.5,0
1640,GNdUcCQH-7pnE2gT8Aq6-w,Taco Rey de Oro,"{'address1': '52nd St And Roosevelt Ave', 'address2': '', 'address3': '', 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['52nd St And Roosevelt Ave', 'Woodside, NY 11377']}","{'latitude': 40.74416, 'longitude': -73.91249}",70,mexican,2019-04-26 20:41:15.319987,4.5,0
1641,ucuVeJZiXW1nW7orSV0khw,Make Believe,"{'address1': '190 Allen St', 'address2': 'Fl 7', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['190 Allen St', 'Fl 7', 'New York, NY 10002']}","{'latitude': 40.72209, 'longitude': -73.98851}",83,japanese,2019-04-26 20:51:27.103256,3.0,0
1642,1ZKbUeFAs0ltSnAYq4ELKw,Trattoria L'incontro,"{'address1': '21-76 31st St', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['21-76 31st St', 'Astoria, NY 11105']}","{'latitude': 40.7763330374196, 'longitude': -73.9105868339539}",865,italian,2019-04-26 20:44:18.103644,4.5,1
1643,lOSLnTElmUVC_vCP0q23TA,Salvo's Pizzabar,"{'address1': '1477 York Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10075', 'country': 'US', 'state': 'NY', 'display_address': ['1477 York Ave', 'New York, NY 10075']}","{'latitude': 40.7708511352539, 'longitude': -73.950927734375}",254,italian,2019-04-26 20:45:28.884806,4.0,1
1644,v5884XYNUh4yXbhAhvL9hg,NuNoodle,"{'address1': '130 1st Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['130 1st Ave', 'New York, NY 10009']}","{'latitude': 40.72737, 'longitude': -73.98525}",24,chinese,2019-04-26 20:28:40.763169,4.5,0
1645,zg9Jrtx9rqTXeaqufSOxHQ,Masseria Dei Vini,"{'address1': '887 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['887 9th Ave', 'New York, NY 10019']}","{'latitude': 40.7684, 'longitude': -73.98558}",408,italian,2019-04-26 20:44:34.490738,4.0,1
1646,LRgB2kEKtBxqIxNksTO_PQ,Patrizia's - Williamsburg,"{'address1': '35 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['35 Broadway', 'Brooklyn, NY 11249']}","{'latitude': 40.71084, 'longitude': -73.96735}",584,italian,2019-04-26 20:44:44.948112,4.0,1
1647,Jr8S-deYDqbDoo-eJI7nyg,Empire Szechuan Garden,"{'address1': '4342 46th St', 'address2': '', 'address3': '', 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['4342 46th St', 'Sunnyside, NY 11104']}","{'latitude': 40.7442226, 'longitude': -73.9186565}",36,chinese,2019-04-26 20:29:36.243841,3.5,0
1648,hFmz7HH2og9hn7xNNv20yw,Il Porto Ristorante,"{'address1': '37 Washington Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['37 Washington Ave', 'Brooklyn, NY 11205']}","{'latitude': 40.6974427, 'longitude': -73.9675197}",299,italian,2019-04-26 20:44:45.681780,4.0,1
1649,GknCLz8E_mC211psEX8lYg,Sushi Zo,"{'address1': '88 W 3rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['88 W 3rd St', 'New York, NY 10012']}","{'latitude': 40.7297821044922, 'longitude': -73.9992218017578}",81,japanese,2019-04-26 20:49:45.621573,4.5,0
1650,9kT0F2cA8FIMZqBPQTSr8Q,Tacos El Nopal,"{'address1': '8321 5th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8321 5th Ave', 'Brooklyn, NY 11209']}","{'latitude': 40.6228991, 'longitude': -74.02505}",30,mexican,2019-04-26 20:42:15.062529,4.0,0
1651,AT8y2hH3zcALOhJPzb_hiw,Kiku Asian Bistro,"{'address1': '163 5th Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['163 5th Ave', 'Brooklyn, NY 11217']}","{'latitude': 40.67754, 'longitude': -73.97956}",237,japanese,2019-04-26 20:50:32.700062,4.0,1
1652,9tlYA026rvZ0m6OBUeZX7w,La Cabana,"{'address1': '3318 30th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['3318 30th Ave', 'Astoria, NY 11103']}","{'latitude': 40.76564, 'longitude': -73.91929}",38,mexican,2019-04-26 20:41:59.994122,4.0,0
1653,Ywdce1GlDhjs8f8v7qZM_g,Unagi-Ya Hachibei,"{'address1': '238 E 53rd St', 'address2': 'Fl 2', 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['238 E 53rd St', 'Fl 2', 'New York, NY 10022']}","{'latitude': 40.757, 'longitude': -73.96805}",33,japanese,2019-04-26 20:51:16.246181,3.5,0
1654,5q0Q75_KEP19Eq2AWicJZA,Chopsticks,"{'address1': '11716 Liberty Ave', 'address2': '', 'address3': '', 'city': 'South Richmond Hill', 'zip_code': '11419', 'country': 'US', 'state': 'NY', 'display_address': ['11716 Liberty Ave', 'South Richmond Hill, NY 11419']}","{'latitude': 40.6857552, 'longitude': -73.8256182}",56,chinese,2019-04-26 20:29:12.937536,3.5,0
1655,NlmP5x_Ykznd55Dc85ChUg,Nittis,"{'address1': '523 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['523 9th Ave', 'New York, NY 10018']}","{'latitude': 40.7567, 'longitude': -73.99411}",85,italian,2019-04-26 20:44:24.058625,4.5,0
1656,hdiQrGDT8enOzpxaipBzNA,Mee Noodle Shop & Grill,"{'address1': '223 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['223 1st Ave', 'New York, NY 10003']}","{'latitude': 40.730968, 'longitude': -73.983215}",115,chinese,2019-04-26 20:29:21.022414,3.0,0
1657,6xPlSpyxE3PLJVeRvt2BwQ,Yaya Tea Garden,"{'address1': '51 Chrystie St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['51 Chrystie St', 'New York, NY 10002']}","{'latitude': 40.7162999, 'longitude': -73.99496}",453,japanese,2019-04-26 20:49:56.266993,4.0,1
1658,ucO0J9f1m7bIs1nQclzSeQ,Pan-Tastic Q,"{'address1': '4202 Northern Blvd', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['4202 Northern Blvd', 'Long Island City, NY 11101']}","{'latitude': 40.7522769, 'longitude': -73.9212728}",25,japanese,2019-04-26 20:51:26.555853,3.5,0
1659,Nb7tu28Fmt-TmWeI6TaKQw,The Food Hall,"{'address1': '136-17 39th Ave', 'address2': None, 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['136-17 39th Ave', 'Flushing, NY 11354']}","{'latitude': 40.7604295, 'longitude': -73.829968}",4,korean,2019-04-26 20:33:53.051811,4.0,0
1660,SP2vm-aBziDECxM3dENNIw,Asian King,"{'address1': '2827 Coney Island Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11235', 'country': 'US', 'state': 'NY', 'display_address': ['2827 Coney Island Ave', 'Brooklyn, NY 11235']}","{'latitude': 40.58764, 'longitude': -73.96017}",39,japanese,2019-04-26 20:50:45.037699,4.0,0
1661,pS7aJrWCGRuVqflukwiFDw,Wasabi Sushi & Bento Box,"{'address1': '185 Greenwich St', 'address2': 'Ste LL3115', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['185 Greenwich St', 'Ste LL3115', 'New York, NY 10007']}","{'latitude': 40.7099275, 'longitude': -74.0126017}",27,japanese,2019-04-26 20:51:31.622711,3.0,0
1662,dTZ-q8CwEDo9iVKM0tydnQ,Great Sichuan,"{'address1': '363 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['363 3rd Ave', 'New York, NY 10016']}","{'latitude': 40.74082, 'longitude': -73.98127}",180,chinese,2019-04-26 20:29:04.263360,3.5,0
1663,jCettteufZZP9bAx5Pxovw,19 @ Juku - Omakase,"{'address1': '32 Mulberry St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['32 Mulberry St', 'New York, NY 10013']}","{'latitude': 40.7146, 'longitude': -73.9995299}",29,japanese,2019-04-26 20:50:41.702502,4.5,0
1664,ZMvJDQLSR9M_9duQBY7glg,Luna Wood Fire Tavern,"{'address1': '233 Franklin Ave', 'address2': None, 'address3': '', 'city': 'Nutley', 'zip_code': '07110', 'country': 'US', 'state': 'NJ', 'display_address': ['233 Franklin Ave', 'Nutley, NJ 07110']}","{'latitude': 40.8155623293752, 'longitude': -74.1623558048935}",183,italian,2019-04-26 20:45:26.951202,4.0,0
1665,NmJ2xtfZrscfWB_a5wEbXQ,Home's Kitchen Chinese Restaurant,"{'address1': '22 E 21st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['22 E 21st St', 'New York, NY 10010']}","{'latitude': 40.73944, 'longitude': -73.98913}",178,chinese,2019-04-26 20:29:00.563287,3.5,0
1666,vWEdeCMkv93KzVzjKqdvBw,New Sing Sheng Kitchen,"{'address1': '89-05-07 37th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['89-05-07 37th Ave', 'New York, NY 11372']}","{'latitude': 40.74896, 'longitude': -73.89175}",17,chinese,2019-04-26 20:29:43.650194,4.0,0
1667,ZOpnIsm7ihoO1gq2YmGdzw,Zurutto Ramen & Gyoza Bar,"{'address1': '142 W 72nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['142 W 72nd St', 'New York, NY 10023']}","{'latitude': 40.77791, 'longitude': -73.98041}",336,japanese,2019-04-26 20:50:07.244445,4.0,1
1668,jDup3KJIBfEhP6hWZ5JYpg,Sushi Island,"{'address1': '520 Bergen Blvd', 'address2': '', 'address3': '', 'city': 'Palisades Park', 'zip_code': '07650', 'country': 'US', 'state': 'NJ', 'display_address': ['520 Bergen Blvd', 'Palisades Park, NJ 07650']}","{'latitude': 40.8480599, 'longitude': -73.98447}",28,japanese,2019-04-26 20:51:21.527567,3.5,0
1669,A_fZL0ir_actclrL-ePTOw,JJ Kitchen,"{'address1': '475 B Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['475 B Myrtle Ave', 'Brooklyn, NY 11205']}","{'latitude': 40.69354, 'longitude': -73.96627}",11,chinese,2019-04-26 20:29:37.941580,4.5,0
1670,dMU62c3NKm7AFy90sA-Xtw,Kogane Ramen,"{'address1': '337 W 14th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['337 W 14th St', 'New York, NY 10014']}","{'latitude': 40.74066, 'longitude': -74.00426}",70,japanese,2019-04-26 20:50:07.531536,4.5,0
1671,Wbmqg0TkOVkzNh3HrJ9DIQ,Vietnaam,"{'address1': '1700 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1700 2nd Ave', 'New York, NY 10128']}","{'latitude': 40.7791481018066, 'longitude': -73.9504165649414}",701,indian,2019-04-26 20:32:23.822254,4.0,1
1672,MGnPEB_q0DICnIRR0ulSzA,Daeji Ssonday Bbq Restaurant,"{'address1': '321 Broad Ave', 'address2': '', 'address3': '', 'city': 'Ridgefield', 'zip_code': '07657', 'country': 'US', 'state': 'NJ', 'display_address': ['321 Broad Ave', 'Ridgefield, NJ 07657']}","{'latitude': 40.824592, 'longitude': -74.011078}",71,korean,2019-04-26 20:33:29.269342,4.0,0
1673,l5RfUiZkTArExQxaiH0IcA,K-Town BBQ,"{'address1': '2 West 32nd St', 'address2': 'Fl 2', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['2 West 32nd St', 'Fl 2', 'New York, NY 10001']}","{'latitude': 40.7473, 'longitude': -73.98611}",38,korean,2019-04-26 20:33:35.172717,4.0,0
1674,1HBtCnBGBYoq3zaQUxTbmg,Sushi Gama,"{'address1': '1403 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1403 2nd Ave', 'New York, NY 10021']}","{'latitude': 40.76967, 'longitude': -73.95796}",80,japanese,2019-04-26 20:50:56.781857,3.5,0
1675,iuDHYaSmWG-fwO4__x-pPA,Villa Paradiso,"{'address1': '145 Greaves Ln', 'address2': '', 'address3': '', 'city': 'Bay Terrace', 'zip_code': '10308', 'country': 'US', 'state': 'NY', 'display_address': ['145 Greaves Ln', 'Bay Terrace, NY 10308']}","{'latitude': 40.5533981, 'longitude': -74.1435852}",63,italian,2019-04-26 20:45:25.781907,4.0,0
1676,5IR02V3Bbkcbs14yfKNDTQ,Taqueria San Pedro,"{'address1': '3662 Broadway', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3662 Broadway', 'New York, NY 10031']}","{'latitude': 40.8303299, 'longitude': -73.94728}",119,mexican,2019-04-26 20:41:57.776685,4.0,0
1677,j-a8HUcsBJXHV2IfF786jw,Kogane Ramen,"{'address1': '76 Henry St', 'address2': '', 'address3': '', 'city': 'Brooklyn Heights', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['76 Henry St', 'Brooklyn Heights, NY 11201']}","{'latitude': 40.698608, 'longitude': -73.992675}",293,japanese,2019-04-26 20:49:58.053238,4.0,1
1678,q2zD96VKoLobG_8_u21LaA,勝面 Sheng Ramen,"{'address1': '36-36 Prince St', 'address2': 'Ste 102', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['36-36 Prince St', 'Ste 102', 'Flushing, NY 11354']}","{'latitude': 40.7610292819698, 'longitude': -73.8330371441803}",234,japanese,2019-04-26 20:50:22.137658,4.0,1
1679,IE2GLzjRVMSxqmvE_zlq2A,Don Pepe Tortas & Jugos,"{'address1': '3908 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['3908 5th Ave', 'Brooklyn, NY 11232']}","{'latitude': 40.651194, 'longitude': -74.004387}",80,mexican,2019-04-26 20:41:35.676828,4.0,0
1680,RCzBcrOgc2ZWzXmkdmb6QA,Taste of China,"{'address1': '101 48th St', 'address2': '', 'address3': '', 'city': 'Union City', 'zip_code': '07087', 'country': 'US', 'state': 'NJ', 'display_address': ['101 48th St', 'Union City, NJ 07087']}","{'latitude': 40.7789153727524, 'longitude': -74.0161604825466}",21,chinese,2019-04-26 20:29:32.450752,4.0,0
1681,-P9Wu5pDLTpmV3QBxTSgYg,Anpanman Bakery Cafe,"{'address1': '83 Canal St', 'address2': 'Ste 4', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['83 Canal St', 'Ste 4', 'New York, NY 10002']}","{'latitude': 40.7154579, 'longitude': -73.9930816}",26,chinese,2019-04-26 20:28:56.662406,4.0,0
1682,lMVP7UR2mySp0yg9_3HvbQ,Firenze Ristorante,"{'address1': '1555 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1555 2nd Ave', 'New York, NY 10028']}","{'latitude': 40.774526565292, 'longitude': -73.9544070884586}",238,italian,2019-04-26 20:45:57.972705,3.5,1
